gene_id	NA.	X50_cells_rep1	X50_cells_rep2	X50_cells_rep3	X300_cells_rep1	X300_cells_rep2	X300_cells_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028645	Slc2a1	5323.23926345288	5398.64013670036	6045.74315105654	3039.25388523449	3278.31683452808	3002.55570665283	4347.95816293753	0.846905520973377	0.0602705743763822	14.0517247385857	7.51804891229367e-45	8.86002064313809e-41
ENSMUSG00000074637	Sox2	596.818868596887	688.827119893258	823.446663577851	216.704197142459	268.009718894176	261.811178311057	475.936291069281	1.4973698313682	0.119853292739493	12.4933558114487	8.11568019933496e-36	4.78216455745812e-32
ENSMUSG00000017724	Etv4	1245.61873542641	1171.79785912876	1107.31610163752	665.398779607551	702.496464541731	715.357680515341	934.664270142885	0.760118079722293	0.0753192231515188	10.0919532612966	5.99642619291372e-24	2.35559608944961e-20
ENSMUSG00000020644	Id2	496.707316445152	605.127272812632	658.98262406709	276.949762323143	291.792151287516	262.78445406686	432.057263500399	1.07936115083991	0.112375677868263	9.60493561698675	7.62055416397306e-22	2.24520577056056e-18
ENSMUSG00000025161	Slc16a3	72.1958308786557	89.355242153641	63.0820973465933	390.247392364428	626.575622670685	407.802541681534	274.876454515923	-2.66575129822345	0.279425589529561	-9.54011156498404	1.42678740378105e-21	3.36293791071193e-18
ENSMUSG00000025856	Pdgfa	545.800481442637	583.636771535174	729.949983582008	265.26032430301	288.133315534694	320.207723659248	455.498100009462	1.0892255576204	0.115785838833778	9.40724330877878	5.0931939097929e-21	1.00038817044849e-17
ENSMUSG00000019987	Arg1	183.858715970977	145.909192883794	117.152466500816	409.130330704643	358.565903776509	358.165478135572	262.130347995385	-1.32589268979712	0.141887660029618	-9.34466527617936	9.21805775433953e-21	1.35793513293614e-17
ENSMUSG00000034486	Gbx2	640.136367124081	611.91374690025	806.549673217157	320.110764243633	365.883575282152	326.047378194067	511.773584160223	1.0232919693577	0.109461308926105	9.34843534575765	8.89538494279748e-21	1.35793513293614e-17
ENSMUSG00000055653	Gpc3	2051.32420803221	2015.58280402264	1869.93359991687	3304.5142095375	3040.49251059468	2784.54193735291	2511.0648782428	-0.620736936075299	0.0674476824270371	-9.20323595620641	3.47329118148718e-20	4.54808184153627e-17
ENSMUSG00000001657	Hoxc8	897.153525052095	801.935021353563	858.367110323287	519.730398125898	519.554676900655	500.263738482837	682.834078373056	0.733005580153477	0.0819820355063242	8.94105123916974	3.85485577797063e-19	4.54294753433839e-16
